TITLE,LIKES,SHARES
Prime Minister Hun Sen is set to deliver a speech on the Strategic Outlook on ASEAN during the World Economic Forum (WEF) Annual Meeting in Switzerland.,6,1
"Prime Minister Hun Sen has expressed confidence that his Indian counterpart Narendra Modi will successfully negotiate a solution to the Russia-Ukraine conflict, after Modi met separately with the Russian and Ukrainian presidents to discuss the fighting.",8,0
The Cambodian Mine Action and Victim Assistance Authority (CMAA) has called on relevant stakeholders to step up support for landmine clearance to make the Kingdom a landmine-free country by 2025.,11,0
"Senior officials of the City Cancer Challenge Foundation (C/Can) have visited Cambodia to learn about cancer care in the country, and especially Phnom Penh, as the capital has been selected as a candidate for the City Cancer Challenge, according to the Ministry of Health.",6,0
"The Cambodian Petanque team won one more gold and one more silver medal for the nation on their final day of competition at the 31st SEA Games in Vietnam on May 19, while the Vovinam and Taekwondo teams also added to the tally.",29,3
Cambodia's national wrestling team broke their deadlock on May 19 to win a gold medal at the 31st Southeast Asian Games (SEA Games) in Vietnam. The win was the Kingdom’s first wrestling gold in almost 10 years.,13,0
"China's premier called for greater “urgency” in rolling out measures to support the virus-battered economy, state media reported on May 18, days after data highlighted the stark impact of Covid-19 restrictions.",8,0
"Regional tourism is grappling with the absence of the prolific travellers and big spenders – the Chinese tourists. Cambodia, which has welcomed over two million Chinese tourists before Covid-19, is reeling from the economic loss despite being the first to fully open last November",7,3
The Angkor Botanical Garden was officially opened on May 19 with free entry for both local and international visitors for the first six weeks. The garden was established on a nearly 15ha plot of land in Siem Reap.,81,8
Phnom Penh municipal governor Khuong Sreng has asked France to help build wastewater facilities in northwestern Phnom Penh to ensure that waters that flow into the Tonle Sap River are clean.,15,0
"A range of stakeholders concerned with the imminent threat of increasing drug resistance – from government officials to farmers, academia and the private sector – convened a workshop in Siem Reap province this week to review national efforts to contain antimicrobial resistance (AMR).",6,0
"Cambodia and Singapore have pledged to step up cooperation to bolster bilateral trade, after registering more than $5.2 billion last year, marking a nearly 50 per cent jump over 2020.",5,0
"The Veal O’Kdei forest community, in Kraya commune of Kampong Thom province’s Santuk district, plans to request tree saplings from the Forestry Administration’s (FA) provincial cantonment to reforest more than 500ha that criminals had encroached upon.",9,1
"Cambodia and the US are keen and committed to strengthening bilateral military trust and cooperation, according to the defence ministry’s information department.",11,0
"Cambodia on May 20 is observing the National Day of Remembrance, dedicated to the people who were murdered or lost their lives during the Khmer Rouge genocidal regime that lasted from April 17, 1975 to January 6, 1979.",47,5
"The EU is set to spend more than €1.43 billion (over $1.5 billion) to implement the 2021-2027 Joint European Strategy for Development Cooperation with Cambodia, which focuses on six priority areas.",11,0
"Four dead, one injured after elevator cable snaps in west S’ville",10,0
"Prime Minister Hun Sen has urged ASEAN and BRICS – the five major emerging economies Brazil, Russia, India, China, and South Africa – to urgently restore multilateralism, which prioritises unity when addressing challenges, especially given recent troubling and rapid developments in global affairs.",7,2
"There were five primary outcomes from the meeting, which included an agreement on the mechanism for mutual recognition of digital vaccination certificates.",17,0
"A Christian orphanage community in Mondulkiri province has accused its top leader of “stealing” communal property for personal gain, leaving orphans and the poor – most of them Bunong indigenous people – without shelter and making them “lose faith in Jesus Christ”.",23,4
"Indian Prime Minister Narendra Modi has expressed his congratulations to Cambodia for its success in combating Covid-19, as the country reported zero cases for 12 consecutive days.",24,0
"Cambodia imported iron and steel worth $119.72 million in the first four months of 2022, marking an increase of 19 per cent over the $101 million recorded in the same period last year, according to Customs.",23,1
